,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Year
18014,18013,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,Nintendo DS,Gakken,Gakken,,,0.02,2007
18018,18017,Pippa Funnell: Ranch Rescue,Nintendo Wii,Ubisoft,Phoenix Interactive Entertainment,,,0.02,2007
18022,18021,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Nintendo Wii,Taito,Taito Corporation,,,0.02,2007
18025,18024,Chou!! Super Nep League DS,Nintendo DS,Jaleco,Jaleco Entertainment,,,0.02,2008
18029,18028,WTA Tour Tennis,Game Boy Advance,Konami,Konami,5.8,,0.02,2002
18033,18032,Davis Cup Tennis,Game Boy Advance,Ubisoft,Hokus Pokus,6.4,,0.02,2002
18035,18034,Pro Rally,Nintendo GameCube,Ubisoft,Ubisoft,,,0.02,2002
18036,18035,Kimi ni Todoke: Sodateru Omoi,Nintendo DS,Banpresto,Namco Bandai Games,,,0.02,2009
18037,18036,Turbo: Super Stunt Squad,Nintendo Wii,D3Publisher,Torus Games Pty. Ltd.,,,0.02,2013
18038,18037,Brave Story: Boku no Kioku to Negai,Nintendo DS,Bandai,Namco Bandai Games America,,,0.02,2006
18042,18041,Let's Yoga!,Nintendo DS,Konami,Vanpool,,,0.02,2008
18043,18042,Cookie & Cream,Nintendo DS,Agetec,From Software,,,0.02,2007
18045,18044,The Great Ace Attorney 1 & 2 Special Edition,Nintendo 3DS,Capcom,Capcom,,,0.02,2017
18047,18046,Konductra,Nintendo DS,O3 Entertainment,oeFun,6.5,,0.02,2006
18049,18048,Samurai Jack: The Shadow of Aku,Nintendo GameCube,Sega,Adrenium,5.2,,0.02,2004
18050,18049,The Book of Unwritten Tales 2,Nintendo Wii U,Nordic Games,KING Art Games,,,0.02,2016
18052,18051,Project Highrise: Architect's Edition,Nintendo Switch,Kalypso Media,SomaSim,,,0.02,2018
18058,18057,Puyo Puyo Tetris,Nintendo Wii U,Sega,Sonic Team,,,0.02,2014
18062,18061,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,Nintendo DS,Sega,Sega,,,0.02,2008
18063,18062,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,Nintendo DS,Disney Interactive Studios,Disney Interactive Studios,,,0.02,2011
18068,18067,Pirates PlundArrr,Nintendo Wii,Majesco,Boomzap,,,0.02,2010
18071,18070,Kao the Kangaroo Round 2,Nintendo GameCube,Atari,Tate Interactive,5.5,,0.02,2006
18073,18072,Sarah: Keeper of the Unicorn,Nintendo DS,DreamCatcher Interactive,Tivola,,,0.02,2009
18074,18073,Zoey 101: Field Trip Fiasco,Nintendo DS,THQ,THQ,3.5,,0.02,2007
18078,18077,Marvel Superheroes 3D: Grandmaster's Challenge,Nintendo Wii,Neko Entertainment,Bigben Interactive,,,0.02,2010
18079,18078,Usavichi: Game no Jikan,Nintendo DS,Bandai,Bandai Namco Games,,,0.02,2011
18082,18081,Otona no Renai Shousetsu: Harlequin Selection,Nintendo DS,Nintendo,Nintendo,,,0.02,2010
18092,18091,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,Nintendo 3DS,Nintendo,Nintendo,,,0.02,2015
18093,18092,Fallen Legion: Rise to Glory,Nintendo Switch,NIS America,Unknown,7.0,6.9,0.02,2018
18095,18094,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,Nintendo DS,Alvion,Alvion Inc.,,,0.02,2010
18097,18096,DJ Star,Nintendo DS,Deep Silver,Deep Silver,,,0.02,2009
18099,18098,Dragon Booster,Nintendo DS,Konami,Konami Computer Entertainment Hawaii,,,0.02,2005
18101,18100,Mario vs. Donkey Kong: Tipping Stars,Nintendo Wii U,Nintendo,Nintendo Software Technology Corporation,6.4,7.5,0.02,2015
18109,18108,San Goku Shi DS 2,Nintendo DS,KOEI,Koei,,,0.02,2007
18113,18112,Dead to Rights,Game Boy Advance,Namco,Torus Games,3.6,,0.02,2004
18117,18116,Dinotopia: The Sunstone Odyssey,Nintendo GameCube,TDK Mediactive,Vicious Cycle,4.7,,0.02,2003
18119,18118,PachiPara 3D,Nintendo 3DS,Irem Software Engineering,Irem Software Engineering,,,0.02,2011
18121,18120,Senran Kagura: Peach and Reflexions Limited Double Pack,Nintendo Switch,Marvelous,Marvelous,,,0.02,2018
18125,18124,Gummy Bears Magical Medallion,Nintendo Wii,Storm City Games,Storm City Games,,,0.02,2011
18127,18126,GTI Club: Supermini Festa!,Nintendo Wii,Konami,Konami,,,0.02,2010
18129,18128,Monster Trux Offroad,Nintendo Wii,Bold Games,Data Design Interactive,,,0.02,2007
18131,18130,Mission: Impossible - Operation Surma,Nintendo GameCube,Atari,Paradigm Entertainment,7.3,,0.02,2004
18132,18131,Romance of the Three Kingdoms XII,Nintendo Wii U,Tecmo Koei,Tecmo Koei Games,,,0.02,2012
18133,18132,Sora no Otoshimono Forte: Dreamy Season,Nintendo DS,Kadokawa Shoten,Kadokawa Shoten,,,0.02,2011
18134,18133,Future Card Buddyfight: Tanjou! Oretachi no Saikyou Body!,Nintendo 3DS,FuRyu Corporation,FuRyu,,,0.02,2018
18136,18135,Trigger Man,Nintendo GameCube,Crave Entertainment,Point of View,2.0,,0.02,2004
18137,18136,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,Nintendo DS,Takara Tomy,Takara Tomy,,,0.02,2006
18144,18143,Games Explosion!,Game Boy Advance,THQ,FrontLine Studios,4.0,,0.02,2006
18147,18146,GRIP: Combat Racing,Nintendo Switch,U&I Entertainment,Caged Element,5.9,6.5,0.02,2018
18153,18152,Tokyo Friend Park II DS,Nintendo DS,Rocket Company,Rocket Company,,,0.02,2006
18154,18153,Adventure Time: The Secret of the Nameless,Nintendo 3DS,Little Orbit,Way Forward Technologies,,,0.02,2014
18158,18157,Robopon 2: Ring Version,Game Boy Advance,Atlus,RED Entertainment,7.0,,0.02,2002
18161,18160,Dragon Tales: Dragon Adventures,Game Boy Advance,NewKidCo,Handheld Games,,,0.02,2004
18163,18162,Powerbike,Nintendo DS,Majesco,Tornado Studios,,,0.02,2009
18166,18165,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,Nintendo DS,Starfish,Starfish SD,,,0.02,2010
18169,18168,Rayman 10th Anniversary,Game Boy Advance,Ubisoft,Ubisoft,,,0.02,2005
18176,18175,Race Driver: Create & Race,Nintendo DS,Codemasters,Firebrand Games,,,0.02,2007
18185,18184,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,Nintendo DS,Takara Tomy,Takara Tomy,,,0.02,2008
18188,18187,Oyaku de Asoberu DS Ehon: Ukkari Penelope,Nintendo DS,Tecmo,Tecmo,,,0.02,2008
18193,18192,UNO 52,Nintendo DS,DSI Games,Black Lantern Studios,,,0.02,2006
18200,18199,Poupee Girl DS,Nintendo DS,Alvion,Alvion Inc.,,,0.02,2009
18202,18201,Rapala Fishing Pro Series,Nintendo Switch,GameMill Entertainment,"Concrete Software, Inc.",,,0.02,2018
18206,18205,Germany's Next Topmodel 2011,Nintendo DS,7G//AMES,SevenOne Intermedia GmbH,,,0.02,2011
18208,18207,Truck Racer,Nintendo Wii,Nordic Games,Brain in a Jar,,,0.02,2009
18213,18212,Drone Tactics,Nintendo DS,Atlus,Success,7.4,,0.02,2008
18214,18213,I Love Horses: Rider's Paradise,Nintendo Wii,Destineer,Destineer,,,0.02,2010
18215,18214,Simple DS Series Vol. 42: The Haioku Byoutou,Nintendo DS,D3 Publisher,Intense,,,0.02,2008
18218,18217,Football Academy,Nintendo DS,EA Sports,Electronic Arts,,,0.02,2009
18224,18223,Yume Neko DS,Nintendo DS,Sega,Sega,,,0.02,2008
18234,18233,Lotus Challenge,Nintendo GameCube,Ignition Entertainment,Kuju Entertainment,,,0.02,2004
18236,18235,Penguins of Madagascar,Nintendo Wii,Little Orbit,Little Orbit,,,0.02,2014
18238,18237,Chameleon: To Dye For!,Nintendo DS,UFO Interactive,Starfish,,,0.01,2007
18239,18238,Dragon Zakura DS,Nintendo DS,Electronic Arts,EA Japan Studio,,,0.01,2007
18242,18241,Blackthorne,Game Boy Advance,Blizzard Entertainment,Mass Media,7.1,,0.01,2003
18248,18247,Military History: Commander - Europe at War,Nintendo DS,Slitherine Software,Impressionware SRL,,,0.01,2009
18250,18249,Fast Racing Neo,Nintendo Wii U,Shin'en,Shin'en,8.1,,0.01,2015
18252,18251,Smart Kid's Mega Game Mix,Nintendo DS,UFO Interactive,Starfish Inc.,,,0.01,2009
18253,18252,Space Invaders Revolution,Nintendo DS,Mastiff,Taito Corporation,5.0,,0.01,2005
18254,18253,Wiffle Ball Advance,Nintendo DS,"Destination Software, Inc",Skyworks Technologies,,,0.01,2007
18257,18256,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,Nintendo DS,Unknown,Logic Korea,,,0.01,2011
18264,18263,Kimi no Yuusha,Nintendo DS,SNK Playmore,SNK Playmore Corporation,,,0.01,2008
18268,18267,Postman Pat: Special Delivery Service,Nintendo DS,GSP,Uacari,,,0.01,2009
18269,18268,Cosmetic Paradise: Make no Kiseki,Nintendo DS,Global A Entertainment,Global A Entertainment,,,0.01,2008
18270,18269,Musynx,Nintendo Switch,PM Studios,PM Studios,7.5,8.0,0.01,2018
18271,18270,Nobunaga no Yabou DS,Nintendo DS,KOEI,Koei,,,0.01,2006
18273,18272,VOEZ,Nintendo Switch,PM Studios,Rayark Inc.,8.5,8.0,0.01,2018
18274,18273,Banner Saga Trilogy,Nintendo Switch,Gearbox Software,Stoic Studio,,,0.01,2018
18282,18281,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,Nintendo DS,D3 Publisher,Vingt-et-un Systems,,,0.01,2007
18284,18283,Ten Pin Alley 2,Game Boy Advance,XS Games,Pronto Games,4.0,,0.01,2004
18286,18285,Nobunaga's Ambition: Taishi,Nintendo Switch,Koei Tecmo,Koei Tecmo Games,,,0.01,2017
18295,18294,Kaitou Rousseau,Nintendo DS,Namco,Namco,,,0.01,2006
18302,18301,Puyo Pop Fever,Nintendo GameCube,Sega,Sonic Team,7.9,,0.01,2004
18304,18303,Moto Racer 4,Nintendo Switch,Maximum Games,Microids,,,0.01,2018
18306,18305,Diary Girl,Nintendo DS,Konami,Konami,4.5,,0.01,2008
18312,18311,Magic Encyclopedia: Moonlight,Nintendo DS,Foreign Media Games,Foreign Media Games,,,0.01,2010
18316,18315,Best Of Tests,Nintendo DS,Conspiracy Entertainment,Unknown,,,0.01,2008
18322,18321,Unbox: Newbie's Adventure,Nintendo Switch,Merge Games,Prospect Games,5.2,5.9,0.01,2017
18323,18322,LifeSigns: Surgical Unit,Nintendo DS,DreamCatcher Interactive,Spike,5.5,,0.01,2007
18326,18325,Honda ATV Fever,Nintendo DS,Storm City Games,Beyond Reality,,,0.01,2010
18330,18329,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,Nintendo 3DS,Bandai Namco Games,Bandai Namco Games,,,0.01,2015
18337,18336,50 Classic Games,Nintendo 3DS,Maximum Family Games,Unknown,,,0.01,2012
18339,18338,Barbie and Her Sisters Puppy Rescue,Nintendo Wii U,Little Orbit,Torus Games,,,0.01,2015
18340,18339,Mortal Kombat: Tournament Edition,Game Boy Advance,Midway Games,Criterion Games,,,0.01,2003
18343,18342,World Poker Tour,Game Boy Advance,2K Sports,Backbone Emeryville,7.0,,0.01,2005
18344,18343,Fab 5 Soccer,Nintendo DS,Destineer,Magellan Interactive,5.0,,0.01,2008
18346,18345,Umihara Kawase Jun: Second Edition Kanzenban,Nintendo DS,Genterprise,Genterprise,,,0.01,2009
18349,18348,Destiny Links,Nintendo DS,Namco Bandai,Bec,,,0.01,2009
18353,18352,Flipping Death,Nintendo Switch,Rising Star,Zoink Games,7.5,8.0,0.01,2018
18355,18354,Super PickUps,Nintendo Wii,XS Games,Milestone,,,0.01,2009
18357,18356,Max: The Curse of Brotherhood,Nintendo Switch,Wired Productions,Stage Clear Studios,7.3,6.9,0.01,2018
18361,18360,Road Trip: Shifting Gears,Game Boy Advance,Conspiracy Entertainment,Takara,,,0.01,2004
18366,18365,Major Dream: Major Wii Nagero! Gyroball!!,Nintendo Wii,Takara Tomy,Takara Tomy,,,0.01,2008
18367,18366,Datenshi no Amai Yuuwaku x Kaikan Phrase,Nintendo DS,FuRyu Corporation,FuRyu Corporation,,,0.01,2010
18369,18368,Bakumatsu Koihana: Shinsengumi DS,Nintendo DS,D3 Publisher,Vridge Inc.,,,0.01,2008
18370,18369,Brave: The Video Game,Nintendo Wii,Disney Interactive Studios,Behaviour Interactive Inc.,,,0.01,2012
18373,18372,Brawlout,Nintendo Switch,Merge Games,Angry Mob Games,6.2,5.4,0.01,2018
18376,18375,Phineas and Ferb: Quest for Cool Stuff,Nintendo Wii U,Disney Interactive Studios,Disney Interactive Studios,,,0.01,2013
18380,18379,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,Nintendo DS,Namco Bandai,Namco Bandai Games,,,0.01,2011
18384,18383,Rock N' Roll Racing,Super Nintendo Entertainment System,Interplay Productions,Silicon & Synapse,,,0.01,1993
18385,18384,Games Around the World,Nintendo DS,Zoo Games,Zoo Games,,,0.01,2010
18388,18387,Monkey Madness: Island Escape,Nintendo DS,Storm City Games,Storm City Games,,,0.01,2010
18397,18396,Brave: The Video Game,Nintendo DS,Disney Interactive Studios,Behaviour Interactive Inc.,,,0.01,2012
18398,18397,Pippa Funnell 2: Farm Adventures,Nintendo DS,Ubisoft,DTP Entertainment,,,0.01,2007
18400,18399,PDC World Championship Darts 2009,Nintendo Wii,Oxygen Interactive,Rebellion Developments,,,0.01,2009
18406,18405,Monster Rancher Advance 2,Game Boy Advance,Tecmo,Tecmo / Graphic Research,,,0.01,2002
18407,18406,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,Nintendo DS,Arc System Works,WorkJam,,,0.01,2009
18411,18410,Dr. Slump & Arale-Chan,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2008
18417,18416,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,Nintendo DS,Benesse,Benesse,,,0.01,2008
18418,18417,Game Book DS: Sword World 2.0,Nintendo DS,Broccoli,Broccoli,,,0.01,2009
18425,18424,Pet Shop Monogatari DS 2,Nintendo DS,Taito,Taito Corporation,,,0.01,2010
18427,18426,Chokkan! Asonde Relaxuma,Nintendo DS,Rocket Company,Rocket Company,,,0.01,2008
18429,18428,Hot Wheels: Stunt Track Challenge / World Race,Game Boy Advance,"Destination Software, Inc",Razorback Developments,,,0.01,2006
18430,18429,Kiniro no Corda 3,Nintendo 3DS,Tecmo Koei,Koei,,,0.01,2015
18432,18431,Mega Man X Legacy Collection 1,Nintendo Switch,Capcom,Capcom,,,0.01,2018
18433,18432,Minna no Conveni,Nintendo DS,Taito,Taito Corporation,,,0.01,2010
18435,18434,SoulCalibur Legends (JP sales),Nintendo Wii,Namco Bandai,Project Soul,,,0.01,2007
18437,18436,Smiley World: Island Challenge,Nintendo DS,Zoo Digital Publishing,Zoo Games silver,,,0.01,2009
18440,18439,Curse of the Amsterdam Diamond,Nintendo DS,Easy Interactive,Youda Games,,,0.01,2012
18445,18444,My Little Baby,Nintendo DS,CDV Software Entertainment,Raylight Studios,,,0.01,2008
18447,18446,Order Up!!,Nintendo 3DS,Ignition Entertainment,SuperVillain Studios,7.2,6.5,0.01,2012
18448,18447,Tamagotchi no Puchi Puchi Omisechi: Ninki no Omise Atsume Maseta,Nintendo 3DS,Bandai Namco Games,Bandai Namco Games,,,0.01,2017
18449,18448,Rosario to Vampire: Tanabata no Miss Youkai Gakuen,Nintendo DS,Capcom,Capcom,,,0.01,2008
18450,18449,Big Buck Hunter Arcade,Nintendo Switch,GameMill Entertainment,GameMill Entertainment,,,0.01,2018
18451,18450,Captain Morgane and the Golden Turtle,Nintendo Wii,Reef Entertainment,WizarBox,,,0.01,2012
18455,18454,Mercenaries Saga Chronicles,Nintendo Switch,PM Studios,"Rideon Japan, Inc.",6.8,7.2,0.01,2018
18457,18456,Billion Road,Nintendo Switch,Bandai Namco Games,Bandai Namco Games,,,0.01,2018
18458,18457,Tactics Layer: Ritina Guard Senki,Nintendo DS,D3 Publisher,Ninja Studio,,,0.01,2009
18461,18460,San-X Character Channel: All-Star Daishuugou!,Nintendo DS,MTO,MTO,,,0.01,2008
18466,18465,A-Train 3D: City Simulator Neo,Nintendo 3DS,ArtDink,ArtDink,,,0.01,2016
18471,18470,Satisfashion,Nintendo Wii,Destineer,"eGames, Inc.",,,0.01,2010
18475,18474,Legend of Kay Anniversary,Nintendo Wii U,Nordic Games,Nordic Games,6.7,6.9,0.01,2015
18479,18478,Shorts,Nintendo DS,Majesco,Artificial Mind and Movement,6.0,,0.01,2009
18481,18480,Rave Master: Special Attack Force!,Game Boy Advance,Konami,Konami Computer Entertainment Japan,,,0.01,2005
18485,18484,Casper,Game Boy Advance,Microids,Planet Interactive,,,0.01,2002
18488,18487,Hakuoki: Reimeiroku DS,Nintendo DS,Idea Factory,Idea Factory,,,0.01,2012
18491,18490,Duel Love: Koisuru Otome wa Shouri no Megami,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2008
18492,18491,Super Robot Monkey Team: Game Boy Advance Video Volume 1,Game Boy Advance,Majesco,Majesco Games,,,0.01,2005
18493,18492,Freekstyle,Game Boy Advance,DSI Games,Full Fat,7.2,,0.01,2003
18497,18496,Groovin' Blocks,Nintendo Wii,Zoo Games,Empty Clip Studios,7.6,,0.01,2009
18503,18502,Far East of Eden II: Manji Maru,Nintendo DS,Hudson Soft,Suzak,,,0.01,2006
18505,18504,Family Jockey,Nintendo Wii,Namco Bandai,Bandai Namco Games,,,0.01,2008
18506,18505,Thunder Alley,Game Boy Advance,XS Games,Pronto Games,2.0,,0.01,2004
18513,18512,Sengoku Basara 2 Heroes,Nintendo Wii,Capcom,Capcom,,,0.01,2007
18516,18515,Double Sequence: The Q-Virus Invasion,Nintendo DS,"Destination Software, Inc",Next Wave Team,,,0.01,2008
18520,18519,Hi Hi Puffy AmiYumi: The Genie & the Amp,Nintendo DS,D3 Publisher,Sensory Sweep Studios,,,0.01,2006
18522,18521,Hotel Transylvania 3: Monsters Overboard,Nintendo Switch,Outright Games,Torus Games,6.5,,0.01,2018
18527,18526,Kao the Kangaroo,Game Boy Advance,Titus,Titus Software,3.9,,0.01,2001
18530,18529,Stardust Amazoness,Nintendo 3DS,Arc System Works,Arc System Works,,,0.01,2013
18536,18535,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,Nintendo DS,Konami,Konami,,,0.01,2009
18539,18538,Aquaman: Battle for Atlantis,Nintendo GameCube,TDK Mediactive,Lucky Chicken,2.4,,0.01,2003
18542,18541,Fate/kaleid liner Prisma Illya,Nintendo 3DS,Kadokawa Games,Kadokawa Games,,,0.01,2014
18543,18542,Jinsei Game Q DS: Shouwa no Dekigoto,Nintendo DS,Takara Tomy,Takara Tomy,,,0.01,2007
18545,18544,Doraemon Wii: Himitsu Douguou Ketteisen!,Nintendo Wii,Sega,Sega,,,0.01,2007
18551,18550,This Is the Police 2,Nintendo Switch,THQ Nordic,Weappy Studio,,,0.01,2018
18553,18552,Simple DS Series Vol. 41: The Bakudan Shori-Han,Nintendo DS,D3 Publisher,Tomcat System,,,0.01,2008
18563,18562,Slide Adventure: Mag Kid,Nintendo DS,Nintendo,Agenda,,,0.01,2007
18564,18563,Smuggler's Run,Game Boy Advance,"Destination Software, Inc",Rebellion Developments,,,0.01,2002
18570,18569,CT Special Forces 2: Back in the Trenches,Game Boy Advance,Hip Interactive,LSP,7.4,,0.01,2004
18580,18579,Hotel Giant DS,Nintendo DS,Nobilis,Enlight Software,,,0.01,2008
18582,18581,Surf's Up,Nintendo GameCube,Ubisoft,Ubisoft Montreal,,,0.01,2007
18588,18587,Transformers: Prime,Nintendo Wii,Activision,Now Production,,,0.01,2012
18593,18592,Moto Racer Advance,Game Boy Advance,Ubisoft,Adeline Software,9.0,,0.01,2002
18594,18593,Duel Masters: Shadow of the Code,Game Boy Advance,Atari,Mistic Software,,,0.01,2005
18595,18594,Real Crimes: The Unicorn Killer,Nintendo DS,Unknown,Licensed 4U,,,0.01,2011
18597,18596,Freaky Flyers,Nintendo GameCube,Midway Games,Midway Games,7.0,,0.01,2003
18598,18597,Titan Quest,Nintendo Switch,THQ Nordic,Iron Lore Entertainment,6.5,6.5,0.01,2018
18599,18598,Army Men: Air Combat - The Elite Missions,Nintendo GameCube,3DO,3DO,3.8,,0.01,2003
18600,18599,Happy Dance Collection,Nintendo Wii,Namco Bandai,Bandai Namco Games,,,0.01,2008
18601,18600,Rally Championship,Nintendo GameCube,Conspiracy Entertainment,Warthog,,,0.01,2003
18605,18604,Gakuen Hetalia,Nintendo DS,Idea Factory,Idea Factory,,,0.01,2012
18606,18605,Really? Really! DS,Nintendo DS,Kadokawa Shoten,Kadokawa Shoten,,,0.01,2009
18609,18608,Touch Detective 3: Does Funghi Dream of Bananas?,Nintendo 3DS,Success,Success,,,0.01,2014
18610,18609,Jam Sessions: Sing and Play Guitar (jp sales),Nintendo DS,Ubisoft,Plato,,,0.01,2007
18611,18610,Tringo,Game Boy Advance,Crave Entertainment,Crave,,,0.01,2006
18613,18612,Apollo Justice: Ace Attorney,Nintendo 3DS,Capcom,Capcom,7.7,7.8,0.01,2017
18614,18613,Element Hunter,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.01,2009
18615,18614,Jambo! Safari Animal Rescue,Nintendo DS,Sega,Full Fat,,,0.01,2010
18616,18615,Nari Kids Park: Hugtto! PreCure,Nintendo Switch,Bandai Namco Games,Bandai Namco Games,,,0.01,2018
18617,18616,Rondo of Swords (jp sales),Nintendo DS,Atlus,Success,,,0.01,2008
18619,18618,The Humans: Meet the Ancestors!,Nintendo DS,Deep Silver,Blue Monkey Studios,,,0.01,2009
18621,18620,Nakayoshi All-Stars: Mezase Gakuen Idol,Nintendo DS,Creative Core,Creative Core,,,0.01,2008
18623,18622,Whac-A-Mole,Game Boy Advance,Activision,DC Studios,,,0.01,2005
18625,18624,Fullmetal Alchemist: Prince of the Dawn,Nintendo Wii,Square Enix,Square Enix,,,0.01,2009
18626,18625,Smart Kid's Gameclub,Nintendo DS,UFO Interactive,Starfish Inc.,,,0.01,2007
18627,18626,Fashionable Puppy: Oshare na Koinu DS,Nintendo DS,MTO,MTO,,,0.01,2007
18628,18627,Grooverider: Slot Car Thunder,Nintendo GameCube,Encore,King of the Jungle,4.5,,0.01,2003
18648,18647,Let's Sing 2019,Nintendo Wii,Ravenscourt,Ravenscourt,,,0.01,2018
18650,18649,Monster Bomber,Nintendo DS,Majesco,Taito Corporation,4.5,,0.01,2006
18658,18657,Monster High: New Ghoul in School,Nintendo Wii,Little Orbit,Torus Games,,,0.01,2015
18662,18661,Fullmetal Alchemist: Trading Card Game,Nintendo DS,Destineer,Magellan Interactive,5.5,,0.01,2007
18667,18666,Winx Club: Saving Alfea,Nintendo 3DS,Namco Bandai Games,Little Orbit,,,0.01,2014
18669,18668,Cake-ya San Monogatari: Ooishii Sweets o Tsukurou!,Nintendo 3DS,Nippon Columbia,Nippon Columbia,,,0.01,2017
18672,18671,All-Star Fruit Racing,Nintendo Switch,PQube,3DClouds.it,,,0.01,2018
18674,18673,thinkSMART: Chess for Kids,Nintendo DS,Mentor Interactive,Mentor Interactive,,,0.01,2011
18675,18674,Aladdin Magic Racer,Nintendo Wii,Big Ben Interactive,Red Wagon,,,0.01,2011
18676,18675,Darkened Skye,Nintendo GameCube,Simon & Schuster Interactive,Boston Animation,6.0,,0.01,2002
18680,18679,Warriors Orochi 3,Nintendo Switch,Tecmo Koei,Omega Force,,,0.01,2017
18682,18681,Candle: The Power of the Flame,Nintendo Switch,Merge Games,Teku Studios,7.2,7.4,0.01,2018
18684,18683,Nova Usagi no Game de Ryuugaku!? DS,Nintendo DS,Konami,Konami,,,0.01,2007
18687,18686,Petz: Hamsterz Life 2,Game Boy Advance,Ubisoft,Jorudan,,,0.01,2007
18688,18687,San-X: Chara Sagashi Land,Nintendo DS,MTO,MTO,,,0.01,2007
18689,18688,Crayola Scoot,Nintendo Switch,Outright Games,Outright Games,,,0.01,2018
18692,18691,Onimusha: Warlords,Nintendo Switch,Capcom,Capcom,7.1,6.5,0.01,2019
18695,18694,The Wild West,Nintendo DS,Majesco,Happy Happening,3.5,,0.01,2007
18703,18702,Teenage Mutant Ninja Turtles (3DS),Nintendo 3DS,Activision,Magic Pockets,,,0.01,2013
18710,18709,th!nk Logic Trainer,Nintendo Wii,Conspiracy Entertainment,Conspiracy Entertainment,,,0.01,2009
18712,18711,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",Nintendo DS,Konami,Konami,,,0.01,2009
18713,18712,Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,Nintendo DS,D3 Publisher,D3 Publisher,,,0.01,2009
18715,18714,Soni Pro,Nintendo 3DS,imageepoch Inc.,imageepoch Inc.,,,0.01,2014
18719,18718,Virtua Quest,Nintendo GameCube,Sega,Artificial Mind and Movement,5.4,,0.01,2005
18720,18719,Hoshigami: Ruining Blue Earth Remix,Nintendo DS,Aksys Games,Barnhouse Effect,5.6,,0.01,2007
18721,18720,The Ultimate Battle of the Sexes,Nintendo Wii,SVG Distribution,Mastertronic,,,0.01,2011
18725,18724,Horse Life 4,Nintendo 3DS,Independent Arts Software GmbH,Ravenscourt,,,0.01,2015
18730,18729,"Element Girl: Love, Fashion and Friends",Nintendo DS,DTP Entertainment,Edios Interactive,,,0.01,2008
18734,18733,The Cages: Pro Style Batting Practice,Nintendo Wii,Konami,Konami,,,0.01,2010
18736,18735,Capcom Beat 'Em Up Bundle,Nintendo Switch,Capcom,Capcom,7.8,8.1,0.01,2018
18738,18737,Jake Hunter Detective Story: Prism of Eyes,Nintendo Switch,Arc System Works,Arc System Works,,,0.01,2018
18739,18738,Mega Man X Legacy Collection 2,Nintendo Switch,Capcom,Capcom,6.0,6.6,0.01,2018
18750,18749,Wade Hixton's Counter Punch,Game Boy Advance,"Destination Software, Inc",Inferno Games,8.0,,0.01,2004
18754,18753,Luxor: Pharaoh's Challenge,Nintendo DS,Mumbo Jumbo,Mac Play,6.8,,0.01,2007
18755,18754,Outdoors Unleashed: Alaska 3D,Nintendo 3DS,Mastiff,Mastiff,,,0.01,2011
18756,18755,Winning Post 8 2018,Nintendo Switch,Koei Tecmo,Koei Tecmo Games,,,0.01,2018
18757,18756,Gardening Mama 2: Forest Friends,Nintendo 3DS,Majesco Entertainment,Cooking Mama Ltd.,,,0.01,2014
18761,18760,Juggler DS,Nintendo DS,Commseed,Commseed,,,0.01,2008
18763,18762,Katekyoo Hitman Reborn! Kindan no Yami no Delta,Nintendo Wii,Marvelous Interactive,Marvelous Interactive,,,0.01,2008
18767,18766,Razor Freestyle Scooter,Game Boy Advance,Crave Entertainment,Crawfish Interactive,,,0.01,2001
18768,18767,Who Wants to be a Millionaire: 2nd Edition,Nintendo DS,Ubisoft,Route 1 Games,,,0.01,2008
18770,18769,Vitamin Y,Nintendo DS,D3 Publisher,HuneX,,,0.01,2008
18771,18770,Egg Mania: Eggstreme Madness,Nintendo GameCube,Kemco,HotGen Studios,5.3,,0.01,2002
18777,18776,Exstetra,Nintendo 3DS,FuRyu Corporation,Studio Saizensen,,,0.01,2013
18785,18784,Smart Boy's Winter Wonderland,Nintendo DS,UFO Interactive,Starfish Inc.,,,0.01,2008
18791,18790,Captain Rainbow,Nintendo Wii,Nintendo,skip Ltd.,7.0,,0.01,2008
